"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","IE03","IE","EUROPE","IE03","IE","EUROPE","Not Set","Not Set","Dublin","5.0","0.0","0.0000","0.0000","0.0000","22.0000","22.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","DK05","DK","EUROPE","DK05","DK","EUROPE","Not Set","Not Set","Greve","2.0","0.0","2.0000","0.0000","0.0000","68.0000","66.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","BE31","BE","EUROPE","BE31","BE","EUROPE","Not Set","Not Set","Houdeng-Goegnies","15.0","7.5","42.0000","0.0000","0.0000","42.0000","0.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","BE31","BE","EUROPE","PT07","PT","EUROPE","Not Set","Not Set","Houdeng-Goegnies","-29.0","0.0","0.0000","0.0000","0.0000","3.0000","3.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","AT08","AT","EUROPE","Not Set","Not Set","Kalamazoo","42.0","70.0","0.0000","0.0000","0.0000","150.0000","150.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","BE31","BE","EUROPE","Not Set","Not Set","Kalamazoo","37.5","70.0","42.0000","0.0000","0.0000","42.0000","0.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","CA08","CA","NORTH AMERICA","Not Set","Not Set","Kalamazoo","16.0","0.0","12.0000","0.0000","12.0000","198.0000","186.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","CH03","CH","EUROPE","Not Set","Not Set","Kalamazoo","41.5","70.0","0.0000","0.0000","0.0000","444.0000","444.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","CZ03","CZ","EUROPE","Not Set","Not Set","Kalamazoo","28.0","70.0","0.0000","0.0000","0.0000","32.0000","32.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","DE05","DE","EUROPE","Not Set","Not Set","Kalamazoo","62.5","70.0","0.0000","0.0000","0.0000","3476.0000","3476.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","DK05","DK","EUROPE","Not Set","Not Set","Kalamazoo","46.0","70.0","4.0000","0.0000","0.0000","136.0000","132.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","ES07","ES","EUROPE","Not Set","Not Set","Kalamazoo","151.0","0.0","0.0000","0.0000","0.0000","120.0000","120.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","FI05","FI","EUROPE","Not Set","Not Set","Kalamazoo","62.0","70.0","0.0000","0.0000","0.0000","108.0000","108.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB08","GB","EUROPE","Not Set","Not Set","Kalamazoo","46.0","98.0","0.0000","0.0000","0.0000","348.0000","348.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB09","GB","EUROPE","Not Set","Not Set","Kalamazoo","55.0","0.0","0.0000","0.0000","0.0000","3.0000","3.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB10","GB","EUROPE","Not Set","Not Set","Kalamazoo","55.0","0.0","0.0000","0.0000","0.0000","6.0000","6.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB11","GB","EUROPE","Not Set","Not Set","Kalamazoo","55.0","0.0","0.0000","0.0000","0.0000","1.0000","1.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB12","GB","EUROPE","Not Set","Not Set","Kalamazoo","55.0","0.0","0.0000","0.0000","0.0000","6.0000","6.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB13","GB","EUROPE","Not Set","Not Set","Kalamazoo","55.0","0.0","0.0000","0.0000","0.0000","5.0000","5.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB15","GB","EUROPE","Not Set","Not Set","Kalamazoo","55.0","0.0","0.0000","0.0000","0.0000","1.0000","1.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB16","GB","EUROPE","Not Set","Not Set","Kalamazoo","55.0","0.0","0.0000","0.0000","0.0000","6.0000","6.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB17","GB","EUROPE","Not Set","Not Set","Kalamazoo","55.0","0.0","0.0000","0.0000","0.0000","1.0000","1.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB18","GB","EUROPE","Not Set","Not Set","Kalamazoo","56.0","0.0","0.0000","0.0000","0.0000","2.0000","2.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB19","GB","EUROPE","Not Set","Not Set","Kalamazoo","56.0","0.0","0.0000","0.0000","0.0000","1.0000","1.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","GB20","GB","EUROPE","Not Set","Not Set","Kalamazoo","146.5","0.0","0.0000","0.0000","0.0000","44.0000","44.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","IE03","IE","EUROPE","Not Set","Not Set","Kalamazoo","50.0","70.0","0.0000","0.0000","0.0000","22.0000","22.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","NL10","NL","EUROPE","Not Set","Not Set","Kalamazoo","50.666666666666664","70.0","0.0000","0.0000","0.0000","207.0000","207.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","NO06","NO","EUROPE","Not Set","Not Set","Kalamazoo","67.0","70.0","0.0000","0.0000","0.0000","22.0000","22.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","PL01","PL","EUROPE","Not Set","Not Set","Kalamazoo","32.0","70.0","0.0000","0.0000","0.0000","22.0000","22.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","PT07","PT","EUROPE","Not Set","Not Set","Kalamazoo","30.0","0.0","0.0000","0.0000","0.0000","3.0000","3.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","SE09","SE","EUROPE","Not Set","Not Set","Kalamazoo","50.5","70.0","0.0000","0.0000","0.0000","88.0000","88.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","US10","US","NORTH AMERICA","Not Set","Not Set","Kalamazoo","1.0","1.0","0.0000","0.0000","0.0000","16920.0000","16920.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US06","US","NORTH AMERICA","US50","US","NORTH AMERICA","Not Set","Not Set","Kalamazoo","36.0","1.0","0.0000","0.0000","0.0000","240.0000","240.0000"
"BrandXYZ","PACK","3","DP","BULK RECEIPT","Not Set","Production Quality Time","15","US06","US","NORTH AMERICA","US06","US","NORTH AMERICA","Not Set","Not Set","Kalamazoo","3.0","5.0","1381.0000","1381.0000","0.0000","11836.0000","10455.0000"
"BrandXYZ","PACK","3","DP","BULK RECEIPT","Not Set","Production Time","10","US06","US","NORTH AMERICA","US06","US","NORTH AMERICA","Not Set","Not Set","Kalamazoo","1.0","999.0","1381.0000","1381.0000","0.0000","11836.0000","10455.0000"
"BrandXYZ","PACK","3","DP","BULK RECEIPT","Not Set","Receiving Quality Time","1","US06","US","NORTH AMERICA","US06","US","NORTH AMERICA","Not Set","Not Set","Kalamazoo","55.0","6.428571428571429","9667.0000","9667.0000","0.0000","82852.0000","73185.0000"
"BrandXYZ","PACK","3","DP","BULK RECEIPT","Not Set","Release to Ship Wait Time","20","US06","US","NORTH AMERICA","US06","US","NORTH AMERICA","Not Set","Not Set","Kalamazoo","1.0","999.0","1381.0000","1381.0000","0.0000","11836.0000","10455.0000"
"BrandXYZ","PACK","3","DP","PACK AND RELEASE","Not Set","Production Quality Time","15","US06","US","NORTH AMERICA","US06","US","NORTH AMERICA","Not Set","Not Set","Kalamazoo","9.857142857142858","10.0","0.0000","0.0000","0.0000","616.0000","616.0000"
"BrandXYZ","PACK","3","DP","PACK AND RELEASE","Not Set","Production Time","10","US06","US","NORTH AMERICA","US06","US","NORTH AMERICA","Not Set","Not Set","Kalamazoo","1.2439024390243902","828.609756097561","0.0000","0.0000","0.0000","770.0000","770.0000"
"BrandXYZ","PACK","3","DP","PACK AND RELEASE","Not Set","Release to Ship Wait Time","20","US06","US","NORTH AMERICA","US06","US","NORTH AMERICA","Not Set","Not Set","Kalamazoo","3.8823529411764706","999.0","0.0000","0.0000","0.0000","924.0000","924.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","DE05","DE","EUROPE","DE05","DE","EUROPE","Not Set","Not Set","Karlsruhe","4.25","0.0","0.0000","0.0000","0.0000","3476.0000","3476.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Release to Sales Wait Time","20","DE05","DE","EUROPE","DE05","DE","EUROPE","Not Set","Not Set","Karlsruhe","140.17741935483872","999.0","0.0000","0.0000","0.0000","269390.0000","269390.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","NO06","NO","EUROPE","NO06","NO","EUROPE","Not Set","Not Set","Langhus","0.0","0.0","0.0000","0.0000","0.0000","22.0000","22.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","AT08","AT","EUROPE","AT08","AT","EUROPE","Not Set","Not Set","Leopoldsdorf","0.5","0.0","0.0000","0.0000","0.0000","150.0000","150.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Release to Sales Wait Time","20","AT08","AT","EUROPE","AT08","AT","EUROPE","Not Set","Not Set","Leopoldsdorf","167.85714285714286","999.0","0.0000","0.0000","0.0000","1050.0000","1050.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","US10","US","NORTH AMERICA","US10","US","NORTH AMERICA","Not Set","Not Set","Memphis","2.0","0.0","0.0000","0.0000","0.0000","13536.0000","13536.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Release to Sales Wait Time","20","US10","US","NORTH AMERICA","US10","US","NORTH AMERICA","Not Set","Not Set","Memphis","85.85377358490567","999.0","0.0000","0.0000","0.0000","717408.0000","717408.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US10","US","NORTH AMERICA","CA08","CA","NORTH AMERICA","Not Set","Not Set","Memphis","5.0","0.0","12.0000","0.0000","12.0000","12.0000","0.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US10","US","NORTH AMERICA","US50","US","NORTH AMERICA","Not Set","Not Set","Memphis","18.5","1.0","0.0000","0.0000","0.0000","240.0000","240.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","FR07","FR","EUROPE","FR07","FR","EUROPE","Not Set","Not Set","Moussy-le-Nove","1.0","0.0","185.0000","185.0000","0.0000","185.0000","0.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Release to Sales Wait Time","20","FR07","FR","EUROPE","FR07","FR","EUROPE","Not Set","Not Set","Moussy-le-Nove","99.86746987951807","999.0","15355.0000","15355.0000","0.0000","15355.0000","0.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","PL01","PL","EUROPE","PL01","PL","EUROPE","Not Set","Not Set","Mszczonów","4.0","0.0","0.0000","0.0000","0.0000","22.0000","22.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","SE09","SE","EUROPE","SE09","SE","EUROPE","Not Set","Not Set","Mölnlycke","1.0","0.0","0.0000","0.0000","0.0000","88.0000","88.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","NL10","NL","EUROPE","NL10","NL","EUROPE","Not Set","Not Set","OSS","10.0","0.0","0.0000","0.0000","0.0000","207.0000","207.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Release to Sales Wait Time","20","NL10","NL","EUROPE","NL10","NL","EUROPE","Not Set","Not Set","OSS","90.33333333333333","999.0","0.0000","0.0000","0.0000","621.0000","621.0000"
"BrandXYZ","API","1","API","APIID","Not Set","Receiving Quality Time","1","PR16","US","NORTH AMERICA","PR16","US","NORTH AMERICA","Not Set","DRUG SUBSTANCE","Pearl River","8.0","0.0","0.0000","0.0000","0.0000","15.0320","0.5120"
"BrandXYZ","API","1","API","APIID","Not Set","Release to Issue Wait Time","20","PR16","US","NORTH AMERICA","PR16","US","NORTH AMERICA","Not Set","DRUG SUBSTANCE","Pearl River","98.66666666666667","999.0","0.0000","0.0000","0.0000","45.0960","1.5360"
"BrandXYZ","API","1","Not Set","DRUG SUBSTANCE","Not Set","Production Quality Time","15","PR16","US","NORTH AMERICA","PR16","US","NORTH AMERICA","APIID","Not Set","Pearl River","55.5","999.0","74760.0000","74760.0000","0.0000","151380.0000","76620.0000"
"BrandXYZ","API","1","Not Set","DRUG SUBSTANCE","Not Set","Production Time","10","PR16","US","NORTH AMERICA","PR16","US","NORTH AMERICA","APIID","Not Set","Pearl River","6.041666666666667","9.791666666666668","1794240.0000","1794240.0000","0.0000","3633120.0000","1838880.0000"
"BrandXYZ","API","1","Not Set","DRUG SUBSTANCE","Not Set","Release to Issue Wait Time","20","PR16","US","NORTH AMERICA","PR16","US","NORTH AMERICA","APIID","Not Set","Pearl River","112.92307692307692","999.0","485940.0000","485940.0000","0.0000","983970.0000","498030.0000"
"BrandXYZ","DP","2","Not Set","FILL","Not Set","Production Quality Time","15","PR16","US","NORTH AMERICA","PR16","US","NORTH AMERICA","Not Set","Not Set","Pearl River","58.166666666666664","999.0","33480.0000","0.0000","0.0000","33480.0000","0.0000"
"BrandXYZ","DP","2","Not Set","FILL","Not Set","Production Time","10","PR16","US","NORTH AMERICA","PR16","US","NORTH AMERICA","Not Set","Not Set","Pearl River","31.93548387096774","5.741935483870968","345960.0000","0.0000","0.0000","345960.0000","0.0000"
"BrandXYZ","DP","2","Not Set","FILL","Not Set","Release to Ship Wait Time","20","PR16","US","NORTH AMERICA","PR16","US","NORTH AMERICA","Not Set","Not Set","Pearl River","25.375","999.0","44640.0000","0.0000","0.0000","44640.0000","0.0000"
"BrandXYZ","PACK","3","DP","BULK RECEIPT","Not Set","Transit Time","888","PR16","US","NORTH AMERICA","US06","US","NORTH AMERICA","Not Set","Not Set","Pearl River","21.142857142857142","0.0","9667.0000","9667.0000","0.0000","82852.0000","73185.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US50","US","NORTH AMERICA","CA08","CA","NORTH AMERICA","Not Set","Not Set","Pleasant Prairie","-43.0","0.0","6.0000","0.0000","6.0000","6.0000","0.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","US50","US","NORTH AMERICA","US10","US","NORTH AMERICA","Not Set","Not Set","Pleasant Prairie","-74.0","1.0","0.0000","0.0000","0.0000","3384.0000","3384.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","GB08","GB","EUROPE","GB08","GB","EUROPE","Not Set","Not Set","Faisalabad","3.0","0.0","0.0000","0.0000","0.0000","348.0000","348.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Release to Sales Wait Time","20","GB08","GB","EUROPE","GB08","GB","EUROPE","Not Set","Not Set","Faisalabad","109.07142857142857","999.0","0.0000","0.0000","0.0000","2436.0000","2436.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","ES07","ES","EUROPE","Not Set","Not Set","Faisalabad","4.0","0.0","0.0000","0.0000","0.0000","120.0000","120.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB09","GB","EUROPE","Not Set","Not Set","Faisalabad","1.0","0.0","0.0000","0.0000","0.0000","3.0000","3.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB10","GB","EUROPE","Not Set","Not Set","Faisalabad","1.0","0.0","0.0000","0.0000","0.0000","6.0000","6.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB11","GB","EUROPE","Not Set","Not Set","Faisalabad","1.0","0.0","0.0000","0.0000","0.0000","1.0000","1.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB12","GB","EUROPE","Not Set","Not Set","Faisalabad","1.0","0.0","0.0000","0.0000","0.0000","6.0000","6.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB13","GB","EUROPE","Not Set","Not Set","Faisalabad","1.0","0.0","0.0000","0.0000","0.0000","5.0000","5.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB15","GB","EUROPE","Not Set","Not Set","Faisalabad","1.0","0.0","0.0000","0.0000","0.0000","1.0000","1.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB16","GB","EUROPE","Not Set","Not Set","Faisalabad","1.0","0.0","0.0000","0.0000","0.0000","6.0000","6.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB17","GB","EUROPE","Not Set","Not Set","Faisalabad","1.0","0.0","0.0000","0.0000","0.0000","1.0000","1.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB18","GB","EUROPE","Not Set","Not Set","Faisalabad","2.0","0.0","0.0000","0.0000","0.0000","2.0000","2.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB19","GB","EUROPE","Not Set","Not Set","Faisalabad","2.0","0.0","0.0000","0.0000","0.0000","1.0000","1.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","GB20","GB","EUROPE","Not Set","Not Set","Faisalabad","46.0","0.0","0.0000","0.0000","0.0000","44.0000","44.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Transit Time","888","GB08","GB","EUROPE","IE03","IE","EUROPE","Not Set","Not Set","Faisalabad","-4.0","70.0","0.0000","0.0000","0.0000","22.0000","22.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","FI05","FI","EUROPE","FI05","FI","EUROPE","Not Set","Not Set","Tampere","2.0","0.0","0.0000","0.0000","0.0000","108.0000","108.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Release to Sales Wait Time","20","FI05","FI","EUROPE","FI05","FI","EUROPE","Not Set","Not Set","Tampere","79.2","999.0","0.0000","0.0000","0.0000","270.0000","270.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Receiving Quality Time","1","CA08","CA","NORTH AMERICA","CA08","CA","NORTH AMERICA","Not Set","Not Set","VAUGHAN","2.3333333333333335","0.0","12.0000","0.0000","12.0000","198.0000","186.0000"
"BrandXYZ","MARKET","4","PACK","RECEIPT TO SALE","Not Set","Release to Sales Wait Time","20","CA08","CA","NORTH AMERICA","CA08","CA","NORTH AMERICA","Not Set","Not Set","VAUGHAN","85.8","999.0","144.0000","0.0000","144.0000","330.0000","186.0000"
